year,date,cardinal_direction_seq,classification_seq,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,public_holiday,school_holiday
2014,17/09/2014,Northbound,All Vehicles,61,36,25,43,89,405,1472,2388,2278,1604,1065,953,973,1003,1092,1207,1236,1363,1160,712,510,410,314,130,0,0
2014,18/09/2014,Northbound,All Vehicles,93,31,29,37,83,382,1419,2294,2390,1616,1107,972,1031,969,1103,1252,1417,1364,1247,746,468,439,326,171,0,0
2014,18/09/2014,Southbound,All Vehicles,159,80,64,52,88,282,902,1314,1328,1270,1085,1126,1213,1332,1486,1822,2041,2340,2162,1115,781,726,609,336,0,0
2014,18/09/2014,Northbound,All Vehicles,93,31,29,37,83,382,1419,2294,2390,1616,1107,972,1031,969,1103,1252,1417,1364,1247,746,468,439,326,171,0,0
2014,18/09/2014,Southbound,All Vehicles,159,80,64,52,88,282,902,1314,1328,1270,1085,1126,1213,1332,1486,1822,2041,2340,2162,1115,781,726,609,336,0,0
2014,19/09/2014,Northbound,All Vehicles,90,85,35,43,100,396,1447,2185,2095,1545,1124,1096,908,1055,1134,1272,1293,1378,1055,704,425,395,501,471,0,0
2014,19/09/2014,Southbound,All Vehicles,193,109,61,45,110,280,892,1267,1284,1087,1169,1239,1151,1248,1516,1763,2080,2295,2082,1128,631,574,719,437,0,0
2014,19/09/2014,Northbound,All Vehicles,90,85,35,43,100,396,1447,2185,2095,1545,1124,1096,908,1055,1134,1272,1293,1378,1055,704,425,395,501,471,0,0
2014,19/09/2014,Southbound,All Vehicles,193,109,61,45,110,280,892,1267,1284,1087,1169,1239,1151,1248,1516,1763,2080,2295,2082,1128,631,574,719,437,0,0
2014,20/09/2014,Northbound,All Vehicles,170,68,44,51,63,195,580,682,988,1109,1227,1235,1212,1170,1140,1068,1039,1037,829,552,378,361,462,378,0,1
2014,20/09/2014,Southbound,All Vehicles,275,155,129,76,62,188,416,604,778,1132,1237,1391,1538,1425,1378,1421,1388,1505,1176,783,547,493,593,457,0,1
2014,20/09/2014,Northbound,All Vehicles,170,68,44,51,63,195,580,682,988,1109,1227,1235,1212,1170,1140,1068,1039,1037,829,552,378,361,462,378,0,1
2014,20/09/2014,Southbound,All Vehicles,275,155,129,76,62,188,416,604,778,1132,1237,1391,1538,1425,1378,1421,1388,1505,1176,783,547,493,593,457,0,1
2014,21/09/2014,Southbound,All Vehicles,323,172,110,67,77,210,394,500,840,1301,1578,1418,1499,1329,1176,1228,1306,1260,1019,615,539,529,354,215,0,1
2014,21/09/2014,Northbound,All Vehicles,110,56,27,18,36,99,153,241,425,620,738,683,646,639,546,535,497,489,367,216,173,158,111,56,0,1
2014,21/09/2014,Southbound,All Vehicles,323,172,110,67,77,210,394,500,840,1301,1578,1418,1499,1329,1176,1228,1306,1260,1019,615,539,529,354,215,0,1
2014,21/09/2014,Northbound,All Vehicles,110,56,27,18,36,99,153,241,425,620,738,683,646,639,546,535,497,489,367,216,173,158,111,56,0,1
2014,22/09/2014,Northbound,All Vehicles,89,40,34,44,82,370,1331,2138,2058,1321,979,941,931,959,924,1072,1078,1284,1042,583,357,324,223,93,0,1
2014,22/09/2014,Southbound,All Vehicles,105,60,39,48,84,281,835,1131,1149,1113,999,1171,1171,1175,1336,1717,1930,2271,1907,949,575,544,393,209,0,1
2014,22/09/2014,Northbound,All Vehicles,89,40,34,44,82,370,1331,2138,2058,1321,979,941,931,959,924,1072,1078,1284,1042,583,357,324,223,93,0,1
2014,22/09/2014,Southbound,All Vehicles,105,60,39,48,84,281,835,1131,1149,1113,999,1171,1171,1175,1336,1717,1930,2271,1907,949,575,544,393,209,0,1
2014,23/09/2014,Southbound,All Vehicles,98,49,46,59,85,273,841,1134,1231,1126,1118,1145,1198,1264,1354,1741,1959,2286,2013,989,632,572,499,240,0,1
2014,23/09/2014,Northbound,All Vehicles,40,29,31,34,82,383,1411,2129,2096,1438,1102,960,922,944,972,1112,1165,1327,1066,640,397,384,278,124,0,1
2014,23/09/2014,Southbound,All Vehicles,98,49,46,59,85,273,841,1134,1231,1126,1118,1145,1198,1264,1354,1741,1959,2286,2013,989,632,572,499,240,0,1
2014,23/09/2014,Northbound,All Vehicles,40,29,31,34,82,383,1411,2129,2096,1438,1102,960,922,944,972,1112,1165,1327,1066,640,397,384,278,124,0,1
2014,24/09/2014,Northbound,All Vehicles,69,46,21,47,92,378,1399,2106,2063,1461,1146,1027,983,942,985,1098,1169,1331,1140,677,402,426,309,159,0,1
2014,24/09/2014,Southbound,All Vehicles,133,75,42,50,84,283,848,1189,1176,1133,1143,1146,1194,1195,1400,1765,2042,2328,2155,1081,674,660,535,282,0,1
2014,24/09/2014,Northbound,All Vehicles,69,46,21,47,92,378,1399,2106,2063,1461,1146,1027,983,942,985,1098,1169,1331,1140,677,402,426,309,159,0,1
2014,24/09/2014,Southbound,All Vehicles,133,75,42,50,84,283,848,1189,1176,1133,1143,1146,1194,1195,1400,1765,2042,2328,2155,1081,674,660,535,282,0,1
2014,25/09/2014,Southbound,All Vehicles,141,87,53,45,86,264,787,1099,1194,1141,1110,1184,1245,1180,1338,1707,1942,2264,1909,1075,687,713,535,260,0,1
2014,25/09/2014,Northbound,All Vehicles,72,28,22,35,93,354,1356,1939,2096,1479,1123,968,938,948,1023,1112,1126,1383,1086,714,455,430,276,164,0,1
2014,25/09/2014,Southbound,All Vehicles,141,87,53,45,86,264,787,1099,1194,1141,1110,1184,1245,1180,1338,1707,1942,2264,1909,1075,687,713,535,260,0,1
2014,25/09/2014,Northbound,All Vehicles,72,28,22,35,93,354,1356,1939,2096,1479,1123,968,938,948,1023,1112,1126,1383,1086,714,455,430,276,164,0,1
2014,26/09/2014,Southbound,All Vehicles,163,106,58,50,86,282,817,1103,1281,1122,1151,1272,1258,1274,1467,1800,2025,2328,1977,1048,594,516,600,464,0,1
2014,26/09/2014,Northbound,All Vehicles,79,45,28,44,89,375,1353,1903,2059,1428,1130,1006,1040,1064,1094,1204,1253,1278,1086,640,402,314,452,321,0,1
2014,26/09/2014,Southbound,All Vehicles,163,106,58,50,86,282,817,1103,1281,1122,1151,1272,1258,1274,1467,1800,2025,2328,1977,1048,594,516,600,464,0,1
2014,26/09/2014,Northbound,All Vehicles,79,45,28,44,89,375,1353,1903,2059,1428,1130,1006,1040,1064,1094,1204,1253,1278,1086,640,402,314,452,321,0,1
2014,27/09/2014,Northbound,All Vehicles,165,79,39,46,64,169,549,652,846,1059,1126,1148,1098,1105,1066,983,959,970,810,524,315,184,246,216,0,1
2014,27/09/2014,Southbound,All Vehicles,245,141,96,83,88,194,426,533,823,1094,1239,1366,1452,1430,1374,1264,1166,1307,1090,784,490,456,561,420,0,1
2014,27/09/2014,Northbound,All Vehicles,165,79,39,46,64,169,549,652,846,1059,1126,1148,1098,1105,1066,983,959,970,810,524,315,184,246,216,0,1
2014,27/09/2014,Southbound,All Vehicles,245,141,96,83,88,194,426,533,823,1094,1239,1366,1452,1430,1374,1264,1166,1307,1090,784,490,456,561,420,0,1
2014,28/09/2014,Northbound,All Vehicles,108,62,32,20,36,107,233,299,502,895,992,1079,1114,1122,1030,980,996,956,721,473,379,316,249,182,0,1
2014,28/09/2014,Southbound,All Vehicles,301,159,103,70,73,113,262,334,555,931,1073,1253,1268,1139,1232,1331,1339,1346,1091,681,504,509,390,188,0,1
2014,28/09/2014,Northbound,All Vehicles,108,62,32,20,36,107,233,299,502,895,992,1079,1114,1122,1030,980,996,956,721,473,379,316,249,182,0,1
2014,28/09/2014,Southbound,All Vehicles,301,159,103,70,73,113,262,334,555,931,1073,1253,1268,1139,1232,1331,1339,1346,1091,681,504,509,390,188,0,1
2014,29/09/2014,Southbound,All Vehicles,108,40,49,36,92,278,871,1168,1182,1075,1085,1168,1145,1191,1361,1721,2066,2339,2028,975,592,554,407,216,0,1
2014,29/09/2014,Northbound,All Vehicles,59,32,28,32,69,343,1339,2047,2057,1416,1079,1033,984,951,965,1097,1050,1257,1050,604,361,361,223,126,0,1
2014,29/09/2014,Southbound,All Vehicles,108,40,49,36,92,278,871,1168,1182,1075,1085,1168,1145,1191,1361,1721,2066,2339,2028,975,592,554,407,216,0,1
2014,29/09/2014,Northbound,All Vehicles,59,32,28,32,69,343,1339,2047,2057,1416,1079,1033,984,951,965,1097,1050,1257,1050,604,361,361,223,126,0,1
2014,30/09/2014,Southbound,All Vehicles,132,75,69,50,62,291,864,1124,1268,1113,1037,1243,1206,1219,1366,1822,2092,2265,2150,1120,666,654,495,263,0,1
2014,30/09/2014,Northbound,All Vehicles,58,37,30,34,98,389,1412,2178,2132,1487,1064,1009,956,939,1014,1146,1147,1307,1086,656,410,396,314,140,0,1
2014,30/09/2014,Southbound,All Vehicles,132,75,69,50,62,291,864,1124,1268,1113,1037,1243,1206,1219,1366,1822,2092,2265,2150,1120,666,654,495,263,0,1
2014,30/09/2014,Northbound,All Vehicles,58,37,30,34,98,389,1412,2178,2132,1487,1064,1009,956,939,1014,1146,1147,1307,1086,656,410,396,314,140,0,1
2014,1/10/2014,Southbound,All Vehicles,166,85,45,45,85,294,927,1140,1265,1168,1159,1205,1279,1232,1423,1756,2055,2312,2269,1117,653,657,474,280,0,1
2014,1/10/2014,Northbound,All Vehicles,65,35,24,34,107,398,1470,2133,2128,1554,1074,1007,1095,1005,1041,1154,1183,1310,1137,673,420,403,327,212,0,1
2014,1/10/2014,Southbound,All Vehicles,166,85,45,45,85,294,927,1140,1265,1168,1159,1205,1279,1232,1423,1756,2055,2312,2269,1117,653,657,474,280,0,1
2014,1/10/2014,Northbound,All Vehicles,65,35,24,34,107,398,1470,2133,2128,1554,1074,1007,1095,1005,1041,1154,1183,1310,1137,673,420,403,327,212,0,1
2014,2/10/2014,Northbound,All Vehicles,96,41,27,35,83,385,1453,2087,2117,1492,1148,1037,968,1001,984,1192,1167,1379,1141,728,486,431,330,211,0,1
2014,2/10/2014,Southbound,All Vehicles,160,90,59,57,67,290,908,1126,1252,1116,1156,1138,1253,1238,1427,1871,2106,2333,1988,1121,621,752,551,288,0,1
2014,2/10/2014,Northbound,All Vehicles,96,41,27,35,83,385,1453,2087,2117,1492,1148,1037,968,1001,984,1192,1167,1379,1141,728,486,431,330,211,0,1
2014,2/10/2014,Southbound,All Vehicles,160,90,59,57,67,290,908,1126,1252,1116,1156,1138,1253,1238,1427,1871,2106,2333,1988,1121,621,752,551,288,0,1
2014,3/10/2014,Northbound,All Vehicles,110,37,29,38,85,406,1380,1921,2006,1460,1087,1065,1068,1078,1102,1215,1220,1310,1021,611,414,398,344,238,0,1
2014,3/10/2014,Southbound,All Vehicles,180,105,51,64,83,272,863,1112,1183,1137,1224,1259,1338,1366,1429,1781,2028,2139,1890,991,564,574,520,386,0,1
2014,3/10/2014,Northbound,All Vehicles,110,37,29,38,85,406,1380,1921,2006,1460,1087,1065,1068,1078,1102,1215,1220,1310,1021,611,414,398,344,238,0,1
2014,3/10/2014,Southbound,All Vehicles,180,105,51,64,83,272,863,1112,1183,1137,1224,1259,1338,1366,1429,1781,2028,2139,1890,991,564,574,520,386,0,1
2014,4/10/2014,Northbound,All Vehicles,146,65,55,35,71,186,505,670,897,1098,1137,1165,1175,1105,952,1012,950,988,830,557,374,378,415,335,0,1
2014,4/10/2014,Southbound,All Vehicles,255,125,109,66,90,191,429,573,792,1033,1238,1307,1376,1269,1238,1297,1232,1389,1119,813,537,523,569,420,0,1
2014,4/10/2014,Northbound,All Vehicles,146,65,55,35,71,186,505,670,897,1098,1137,1165,1175,1105,952,1012,950,988,830,557,374,378,415,335,0,1
2014,4/10/2014,Southbound,All Vehicles,255,125,109,66,90,191,429,573,792,1033,1238,1307,1376,1269,1238,1297,1232,1389,1119,813,537,523,569,420,0,1
2014,5/10/2014,Southbound,All Vehicles,286,151,,79,85,221,317,452,731,884,999,1084,1023,1063,1117,1268,1332,1038,734,485,455,608,340,218,0,1
2014,5/10/2014,Northbound,All Vehicles,205,87,,40,83,207,309,439,733,891,995,985,935,877,832,810,847,612,412,269,331,584,285,165,0,1
2014,5/10/2014,Southbound,All Vehicles,286,151,,79,85,221,317,452,731,884,999,1084,1023,1063,1117,1268,1332,1038,734,485,455,608,340,218,0,1
2014,5/10/2014,Northbound,All Vehicles,205,87,,40,83,207,309,439,733,891,995,985,935,877,832,810,847,612,412,269,331,584,285,165,0,1
2014,7/10/2014,Southbound,All Vehicles,43,38,41,96,247,794,1170,1280,1128,1097,1077,1130,1160,1377,1708,1978,2336,2015,1142,749,627,470,206,142,0,0
2014,7/10/2014,Northbound,All Vehicles,29,27,36,74,340,1213,2160,2148,1632,969,918,920,892,1005,1126,1144,1284,1122,747,449,420,241,136,54,0,0
2014,7/10/2014,Southbound,All Vehicles,43,38,41,96,247,794,1170,1280,1128,1097,1077,1130,1160,1377,1708,1978,2336,2015,1142,749,627,470,206,142,0,0
2014,7/10/2014,Northbound,All Vehicles,29,27,36,74,340,1213,2160,2148,1632,969,918,920,892,1005,1126,1144,1284,1122,747,449,420,241,136,54,0,0
2014,8/10/2014,Southbound,All Vehicles,57,53,39,88,286,814,1284,1364,1106,1151,1084,1200,1197,1294,1736,1967,2330,2175,1225,771,647,510,297,175,0,0
2014,8/10/2014,Northbound,All Vehicles,34,27,43,87,379,1328,2169,2130,2091,1179,1007,970,980,959,1140,1216,1362,1203,738,505,450,326,141,78,0,0
2014,8/10/2014,Southbound,All Vehicles,57,53,39,88,286,814,1284,1364,1106,1151,1084,1200,1197,1294,1736,1967,2330,2175,1225,771,647,510,297,175,0,0
2014,8/10/2014,Northbound,All Vehicles,34,27,43,87,379,1328,2169,2130,2091,1179,1007,970,980,959,1140,1216,1362,1203,738,505,450,326,141,78,0,0
2014,9/10/2014,Northbound,All Vehicles,40,28,30,79,372,1379,2202,2291,1551,1095,989,936,999,1090,1195,1231,1394,1229,785,517,399,295,165,69,0,0
2014,9/10/2014,Southbound,All Vehicles,83,48,45,82,258,831,1260,1326,1172,1072,1125,1177,1217,1426,1818,2059,2276,2018,1210,821,757,539,306,150,0,0
2014,9/10/2014,Northbound,All Vehicles,40,28,30,79,372,1379,2202,2291,1551,1095,989,936,999,1090,1195,1231,1394,1229,785,517,399,295,165,69,0,0
2014,9/10/2014,Southbound,All Vehicles,83,48,45,82,258,831,1260,1326,1172,1072,1125,1177,1217,1426,1818,2059,2276,2018,1210,821,757,539,306,150,0,0
2014,10/10/2014,Southbound,All Vehicles,85,64,46,96,275,789,1153,1326,1138,1123,1254,1254,1191,1486,1749,2057,2322,1991,1056,705,578,593,450,262,0,0
2014,10/10/2014,Northbound,All Vehicles,31,31,41,80,360,1362,2241,2098,1558,1113,1016,1024,982,1139,1294,1313,1445,1089,690,430,430,360,265,163,0,0
2014,10/10/2014,Southbound,All Vehicles,85,64,46,96,275,789,1153,1326,1138,1123,1254,1254,1191,1486,1749,2057,2322,1991,1056,705,578,593,450,262,0,0
2014,10/10/2014,Northbound,All Vehicles,31,31,41,80,360,1362,2241,2098,1558,1113,1016,1024,982,1139,1294,1313,1445,1089,690,430,430,360,265,163,0,0
2014,11/10/2014,Southbound,All Vehicles,141,102,87,78,222,505,737,897,1194,1395,1415,1575,1548,1431,1445,1445,1502,1316,928,585,560,646,520,314,0,0
2014,11/10/2014,Northbound,All Vehicles,79,47,41,56,200,616,881,1050,1140,1265,1356,1454,1200,1218,1105,1041,1063,1017,691,392,431,448,403,223,0,0
2014,11/10/2014,Southbound,All Vehicles,141,102,87,78,222,505,737,897,1194,1395,1415,1575,1548,1431,1445,1445,1502,1316,928,585,560,646,520,314,0,0
2014,11/10/2014,Northbound,All Vehicles,79,47,41,56,200,616,881,1050,1140,1265,1356,1454,1200,1218,1105,1041,1063,1017,691,392,431,448,403,223,0,0
2014,12/10/2014,Southbound,All Vehicles,191,127,85,76,104,271,366,570,946,1115,1228,1276,1270,1241,1284,1327,1325,1105,791,650,514,389,206,111,0,0
2014,12/10/2014,Northbound,All Vehicles,109,77,36,46,106,247,346,561,937,1004,1176,1130,1058,1029,983,956,894,678,539,413,363,210,148,73,0,0
2014,12/10/2014,Southbound,All Vehicles,191,127,85,76,104,271,366,570,946,1115,1228,1276,1270,1241,1284,1327,1325,1105,791,650,514,389,206,111,0,0
2014,12/10/2014,Northbound,All Vehicles,109,77,36,46,106,247,346,561,937,1004,1176,1130,1058,1029,983,956,894,678,539,413,363,210,148,73,0,0
2014,13/10/2014,Southbound,All Vehicles,49,46,39,90,270,849,1296,1255,1181,1006,992,1080,1116,1304,1722,1904,2241,2038,1001,651,580,433,201,133,0,0
2014,13/10/2014,Northbound,All Vehicles,47,27,35,72,381,1423,2100,2234,1854,974,873,904,915,986,1104,1157,1335,1054,591,376,334,182,100,55,0,0
2014,13/10/2014,Southbound,All Vehicles,49,46,39,90,270,849,1296,1255,1181,1006,992,1080,1116,1304,1722,1904,2241,2038,1001,651,580,433,201,133,0,0
2014,13/10/2014,Northbound,All Vehicles,47,27,35,72,381,1423,2100,2234,1854,974,873,904,915,986,1104,1157,1335,1054,591,376,334,182,100,55,0,0
2014,14/10/2014,Northbound,All Vehicles,25,29,34,87,355,1411,2337,2330,1608,1017,950,976,928,952,1139,1184,1308,1118,660,485,373,280,132,58,0,0
2014,14/10/2014,Southbound,All Vehicles,46,42,33,80,256,879,1301,1342,1111,1040,1071,1218,1186,1360,1808,2063,2279,1969,1107,747,580,498,219,144,0,0
2014,14/10/2014,Northbound,All Vehicles,25,29,34,87,355,1411,2337,2330,1608,1017,950,976,928,952,1139,1184,1308,1118,660,485,373,280,132,58,0,0
2014,14/10/2014,Southbound,All Vehicles,46,42,33,80,256,879,1301,1342,1111,1040,1071,1218,1186,1360,1808,2063,2279,1969,1107,747,580,498,219,144,0,0
2014,15/10/2014,Southbound,All Vehicles,64,50,38,86,255,805,1251,1296,1147,1034,1035,1139,1162,1335,1626,1901,2118,2064,1076,791,646,465,278,134,0,0
2014,15/10/2014,Northbound,All Vehicles,29,28,41,88,369,1275,2236,2164,1788,1036,999,920,933,1000,1077,1170,1377,1147,622,493,424,300,137,62,0,0
2014,15/10/2014,Southbound,All Vehicles,64,50,38,86,255,805,1251,1296,1147,1034,1035,1139,1162,1335,1626,1901,2118,2064,1076,791,646,465,278,134,0,0
2014,15/10/2014,Northbound,All Vehicles,29,28,41,88,369,1275,2236,2164,1788,1036,999,920,933,1000,1077,1170,1377,1147,622,493,424,300,137,62,0,0
2014,16/10/2014,Northbound,All Vehicles,32,27,42,80,372,1455,2319,2333,1598,1135,993,989,977,1077,1153,1293,1373,1274,753,554,459,323,151,59,0,0
2014,16/10/2014,Southbound,All Vehicles,86,57,45,88,265,894,1295,1374,1140,1131,1154,1114,1161,1435,1748,2077,2275,2038,1237,791,767,580,275,163,0,0
2014,16/10/2014,Northbound,All Vehicles,32,27,42,80,372,1455,2319,2333,1598,1135,993,989,977,1077,1153,1293,1373,1274,753,554,459,323,151,59,0,0
2014,16/10/2014,Southbound,All Vehicles,86,57,45,88,265,894,1295,1374,1140,1131,1154,1114,1161,1435,1748,2077,2275,2038,1237,791,767,580,275,163,0,0
2014,17/10/2014,Southbound,All Vehicles,118,62,62,115,277,883,1191,1271,1121,1119,1152,1276,1348,1432,1814,2018,2345,1959,1175,652,652,611,417,246,0,0
2014,17/10/2014,Northbound,All Vehicles,42,34,48,94,371,1423,2275,2063,1629,1137,981,1066,1059,1183,1257,1254,1313,1108,684,460,444,372,303,157,0,0
2014,17/10/2014,Southbound,All Vehicles,118,62,62,115,277,883,1191,1271,1121,1119,1152,1276,1348,1432,1814,2018,2345,1959,1175,652,652,611,417,246,0,0
2014,17/10/2014,Northbound,All Vehicles,42,34,48,94,371,1423,2275,2063,1629,1137,981,1066,1059,1183,1257,1254,1313,1108,684,460,444,372,303,157,0,0
2014,18/10/2014,Southbound,All Vehicles,145,110,84,74,203,497,692,996,1302,1426,1538,1573,1481,1419,1431,1416,1515,1307,888,554,504,694,470,377,0,0
2014,18/10/2014,Northbound,All Vehicles,79,47,34,59,180,602,889,959,1230,1340,1343,1363,1292,1238,1156,1075,1123,929,589,409,404,551,402,238,0,0
2014,18/10/2014,Southbound,All Vehicles,145,110,84,74,203,497,692,996,1302,1426,1538,1573,1481,1419,1431,1416,1515,1307,888,554,504,694,470,377,0,0
2014,18/10/2014,Northbound,All Vehicles,79,47,34,59,180,602,889,959,1230,1340,1343,1363,1292,1238,1156,1075,1123,929,589,409,404,551,402,238,0,0
2014,19/10/2014,Northbound,All Vehicles,134,58,38,50,130,344,425,568,1001,1108,1196,1274,1052,1038,984,933,892,690,542,415,354,252,102,70,0,0
2014,19/10/2014,Southbound,All Vehicles,213,127,83,68,115,254,436,613,994,1095,1207,1411,1237,1184,1237,1322,1359,1088,787,626,526,380,214,114,0,0
2014,19/10/2014,Northbound,All Vehicles,134,58,38,50,130,344,425,568,1001,1108,1196,1274,1052,1038,984,933,892,690,542,415,354,252,102,70,0,0
2014,19/10/2014,Southbound,All Vehicles,213,127,83,68,115,254,436,613,994,1095,1207,1411,1237,1184,1237,1322,1359,1088,787,626,526,380,214,114,0,0
2014,20/10/2014,Southbound,All Vehicles,46,47,44,100,270,848,1320,1286,1115,1054,1052,1055,1152,1393,1729,1977,2110,1888,975,644,541,374,196,123,0,0
2014,20/10/2014,Northbound,All Vehicles,29,28,41,72,393,1420,2225,2338,1558,937,872,948,944,943,1124,1162,1257,1055,549,389,350,191,107,41,0,0
2014,20/10/2014,Southbound,All Vehicles,46,47,44,100,270,848,1320,1286,1115,1054,1052,1055,1152,1393,1729,1977,2110,1888,975,644,541,374,196,123,0,0
2014,20/10/2014,Northbound,All Vehicles,29,28,41,72,393,1420,2225,2338,1558,937,872,948,944,943,1124,1162,1257,1055,549,389,350,191,107,41,0,0
2014,21/10/2014,Northbound,All Vehicles,33,26,34,89,356,1440,2262,2274,1593,992,954,925,981,990,1188,1184,1322,1243,691,424,426,265,142,65,0,0
2014,21/10/2014,Southbound,All Vehicles,51,38,45,84,273,840,1341,1354,1094,1016,1066,1149,1152,1393,1732,2000,2322,1479,1227,731,624,492,230,145,0,0
2014,21/10/2014,Northbound,All Vehicles,33,26,34,89,356,1440,2262,2274,1593,992,954,925,981,990,1188,1184,1322,1243,691,424,426,265,142,65,0,0
2014,21/10/2014,Southbound,All Vehicles,51,38,45,84,273,840,1341,1354,1094,1016,1066,1149,1152,1393,1732,2000,2322,1479,1227,731,624,492,230,145,0,0
2014,22/10/2014,Northbound,All Vehicles,37,26,50,98,401,1444,2262,2301,1704,1052,1021,968,981,1069,1165,1265,1379,1205,788,561,470,277,154,66,0,0
2014,22/10/2014,Southbound,All Vehicles,73,51,41,104,280,890,1286,1314,1143,1127,1157,1261,1165,1390,1782,1982,2310,2086,1196,825,705,514,302,148,0,0
2014,22/10/2014,Northbound,All Vehicles,37,26,50,98,401,1444,2262,2301,1704,1052,1021,968,981,1069,1165,1265,1379,1205,788,561,470,277,154,66,0,0
2014,22/10/2014,Southbound,All Vehicles,73,51,41,104,280,890,1286,1314,1143,1127,1157,1261,1165,1390,1782,1982,2310,2086,1196,825,705,514,302,148,0,0
2014,23/10/2014,Southbound,All Vehicles,90,55,60,81,252,837,1304,1353,1168,1062,1099,1227,1232,1466,1803,2043,2343,2023,1184,800,753,527,321,181,0,0
2014,23/10/2014,Northbound,All Vehicles,39,30,39,88,404,1445,2291,2208,1668,1052,995,996,992,1059,1206,1277,1397,1216,716,525,453,313,147,80,0,0
2014,23/10/2014,Southbound,All Vehicles,90,55,60,81,252,837,1304,1353,1168,1062,1099,1227,1232,1466,1803,2043,2343,2023,1184,800,753,527,321,181,0,0
2014,23/10/2014,Northbound,All Vehicles,39,30,39,88,404,1445,2291,2208,1668,1052,995,996,992,1059,1206,1277,1397,1216,716,525,453,313,147,80,0,0
2014,24/10/2014,Southbound,All Vehicles,104,71,52,92,289,880,1237,1338,1284,1193,1238,1314,1166,1483,1804,1909,2291,1962,1121,651,555,599,461,253,0,0
2014,24/10/2014,Northbound,All Vehicles,42,29,49,91,401,1423,2251,2215,1562,1085,1043,1071,1029,1183,1293,1191,1337,1070,681,414,447,385,303,151,0,0
